Date,Value
2025-04-07 04:00:00,4.570295057195144
2025-04-07 05:00:00,4.571120002681069
2025-04-07 06:00:00,4.570087937667818
2025-04-07 07:00:00,4.569881811152041
2025-04-07 08:00:00,4.564187762037223
2025-04-07 09:00:00,4.56387516304503
2025-04-07 10:00:00,4.55981606197069
2025-04-07 11:00:00,4.5601288861424845
2025-04-07 12:00:00,4.558877001872603
2025-04-07 13:00:00,4.55694376299174
2025-04-07 14:00:00,4.557727363850601
2025-04-07 15:00:00,4.555215994706892
2025-04-07 16:00:00,4.554901629640283
2025-04-07 17:00:00,4.554272602875454
2025-04-07 18:00:00,4.5567863393655035
2025-04-07 19:00:00,4.555949479253509
2025-04-08 04:00:00,4.556472467650412
2025-04-08 05:00:00,4.5573099394162355
2025-04-08 06:00:00,4.557727363850601
2025-04-08 07:00:00,4.55322299375067
2025-04-08 08:00:00,4.552699356578223
2025-04-08 09:00:00,4.550700272642689
2025-04-08 10:00:00,4.553748462406497
2025-04-08 11:00:00,4.553750567937833
2025-04-08 12:00:00,4.556577452432953
2025-04-08 13:00:00,4.551489834424079
2025-04-08 14:00:00,4.550279903979568
2025-04-08 15:00:00,4.549963983096664
2025-04-08 16:00:00,4.548171171314009
2025-04-08 17:00:00,4.546481189745457
2025-04-08 18:00:00,4.548909839459067
2025-04-08 19:00:00,4.548277031187382
2025-04-09 04:00:00,4.544153987621815
2025-04-09 05:00:00,4.541713745962862
2025-04-09 06:00:00,4.541182979621932
2025-04-09 07:00:00,4.536390149100249
2025-04-09 08:00:00,4.536923464740373
2025-04-09 09:00:00,4.543782961070064
2025-04-09 10:00:00,4.542563664110798
2025-04-09 11:00:00,4.537350554664233
2025-04-09 12:00:00,4.5360698088297555
2025-04-09 13:00:00,4.541501686378674
2025-04-09 14:00:00,4.540012806837396
2025-04-09 15:00:00,4.5469042179657935
2025-04-09 16:00:00,4.543411796806515
2025-04-09 17:00:00,4.5437297941279855
2025-04-09 18:00:00,4.544259210782688
2025-04-09 19:00:00,4.545318265667198
2025-04-10 04:00:00,4.548065300233136
2025-04-10 05:00:00,4.548909839459067
2025-04-10 06:00:00,4.547221106819382
2025-04-10 07:00:00,4.547431957134959
2025-04-10 08:00:00,4.544789409545206
2025-04-10 09:00:00,4.547431957134959
2025-04-10 10:00:00,4.5459529484478844
2025-04-10 11:00:00,4.542775498635805
2025-04-10 12:00:00,4.542669054734845
2025-04-10 13:00:00,4.543252228279489
2025-04-10 14:00:00,4.5412885158499945
2025-04-10 15:00:00,4.540438579650773
2025-04-10 16:00:00,4.5389491837125755
2025-04-10 17:00:00,4.542138795331934
2025-04-10 18:00:00,4.5389491837125755
2025-04-10 19:00:00,4.537776392544086
2025-04-11 04:00:00,4.540119533840485
2025-04-11 05:00:00,4.539907135882785
2025-04-11 06:00:00,4.5412885158499945
2025-04-11 07:00:00,4.539907135882785
2025-04-11 08:00:00,4.5360698088297555
2025-04-11 09:00:00,4.531573160309754
2025-04-11 10:00:00,4.528995155972272
2025-04-11 11:00:00,4.531144672080749
2025-04-11 12:00:00,4.535642171444776
2025-04-11 13:00:00,4.534786347662291
2025-04-11 14:00:00,4.533502311404165
2025-04-11 15:00:00,4.534786347662291
2025-04-11 16:00:00,4.534038242710328
2025-04-11 17:00:00,4.535427748039234
2025-04-11 18:00:00,4.533288503150697
2025-04-11 19:00:00,4.537432954533715
2025-04-14 04:00:00,4.5355349654891794
2025-04-14 05:00:00,4.53724353171093
2025-04-14 06:00:00,4.538096186680641
2025-04-14 07:00:00,4.537776392544086
2025-04-14 08:00:00,4.537829876945903
2025-04-14 09:00:00,4.539534529991448
2025-04-14 10:00:00,4.53801277198229
2025-04-14 11:00:00,4.540119533840485
2025-04-14 12:00:00,4.539641308049075
2025-04-14 13:00:00,4.542245295687735
2025-04-14 14:00:00,4.543464980657777
2025-04-14 15:00:00,4.542669054734845
2025-04-14 16:00:00,4.542669054734845
2025-04-14 17:00:00,4.54468317980844
2025-04-14 18:00:00,4.543200097042819
2025-04-14 19:00:00,4.54371703364126
2025-04-15 04:00:00,4.544047690359307
2025-04-15 05:00:00,4.542350719868401
2025-04-15 06:00:00,4.542881931207667
2025-04-15 07:00:00,4.542881931207667
2025-04-15 08:00:00,4.541713745962862
2025-04-15 09:00:00,4.543623451762906
2025-04-15 10:00:00,4.54542442796396
2025-04-15 11:00:00,4.545741786019178
2025-04-15 12:00:00,4.5472740884676055
2025-04-15 13:00:00,4.547537895286236
2025-04-15 14:00:00,4.54679821265908
2025-04-15 15:00:00,4.54563565741032
2025-04-15 16:00:00,4.545846842248223
2025-04-15 17:00:00,4.547327067308923
2025-04-15 18:00:00,4.547115135101026
2025-04-15 19:00:00,4.545529517536983
2025-04-16 04:00:00,4.547960476820795
2025-04-16 05:00:00,4.545741786019178
2025-04-16 06:00:00,4.546376200140933
2025-04-16 07:00:00,4.546270138843778
2025-04-16 08:00:00,4.54542442796396
2025-04-16 09:00:00,4.5469042179657935
2025-04-16 10:00:00,4.54563565741032
2025-04-16 11:00:00,4.547907531527042
2025-04-16 12:00:00,4.547854583429937
2025-04-16 13:00:00,4.549858301662691
2025-04-16 14:00:00,4.550279903979568
2025-04-16 15:00:00,4.550174255929057
2025-04-16 16:00:00,4.550595725087987
2025-04-16 17:00:00,4.549963983096664
2025-04-16 18:00:00,4.550595725087987
2025-04-16 19:00:00,4.5495422475376746
2025-04-17 04:00:00,4.547537895286236
2025-04-17 05:00:00,4.547854583429937
2025-04-17 06:00:00,4.548382879855629
2025-04-17 07:00:00,4.548593485379012
2025-04-17 08:00:00,4.550174255929057
2025-04-17 09:00:00,4.54969975856772
2025-04-17 10:00:00,4.55012142771794
2025-04-17 11:00:00,4.548171171314009
2025-04-17 12:00:00,4.547474333742227
2025-04-17 13:00:00,4.547431957134959
2025-04-17 14:00:00,4.546534210609173
2025-04-17 15:00:00,4.547327067308923
2025-04-17 16:00:00,4.5469042179657935
2025-04-17 17:00:00,4.547431957134959
2025-04-17 18:00:00,4.547537895286236
2025-04-17 19:00:00,4.549015621170131
2025-04-21 04:00:00,4.547431957134959
2025-04-21 05:00:00,4.547327067308923
2025-04-21 06:00:00,4.545529517536983
2025-04-21 07:00:00,4.542138795331934
2025-04-21 08:00:00,4.543836125185569
2025-04-21 09:00:00,4.545727989936949
2025-04-21 10:00:00,4.545846842248223
2025-04-21 11:00:00,4.545000773154575
2025-04-21 12:00:00,4.543994537490586
2025-04-21 13:00:00,4.54298728829645
2025-04-21 14:00:00,4.542669054734845
2025-04-21 15:00:00,4.541820291593781
2025-04-21 16:00:00,4.542245295687735
2025-04-21 17:00:00,4.542245295687735
2025-04-21 18:00:00,4.542245295687735
2025-04-21 19:00:00,4.542350719868401
2025-04-22 04:00:00,4.5413951067945435
2025-04-22 05:00:00,4.541713745962862
2025-04-22 06:00:00,4.540757523703296
2025-04-22 07:00:00,4.542563664110798
2025-04-22 08:00:00,4.544153987621815
2025-04-22 09:00:00,4.544100840402949
2025-04-22 10:00:00,4.5433054206176715
2025-04-22 11:00:00,4.543789340913162
2025-04-22 12:00:00,4.543676624359033
2025-04-22 13:00:00,4.543040494728902
2025-04-22 14:00:00,4.543518161680668
2025-04-22 15:00:00,4.542615828535199
2025-04-22 16:00:00,4.542457197657756
2025-04-22 17:00:00,4.544312349585499
2025-04-22 18:00:00,4.542669054734845
2025-04-22 19:00:00,4.544153987621815
2025-04-23 04:00:00,4.546270138843778
2025-04-23 05:00:00,4.5459529484478844
2025-04-23 06:00:00,4.547327067308923
2025-04-23 07:00:00,4.548699300558075
2025-04-23 08:00:00,4.549331841755097
2025-04-23 09:00:00,4.548434741613357
2025-04-23 10:00:00,4.547115135101026
2025-04-23 11:00:00,4.54679821265908
2025-04-23 12:00:00,4.543994537490586
2025-04-23 13:00:00,4.543255419899571
2025-04-23 14:00:00,4.54298728829645
2025-04-23 15:00:00,4.543623451762906
2025-04-23 16:00:00,4.542881931207667
2025-04-23 17:00:00,4.543616007373823
2025-04-23 18:00:00,4.543623451762906
2025-04-23 19:00:00,4.5437297941279855
2025-04-24 04:00:00,4.545741786019178
2025-04-24 05:00:00,4.546059043390215
2025-04-24 06:00:00,4.54542442796396
2025-04-24 07:00:00,4.546481189745457
2025-04-24 08:00:00,4.547960476820795
2025-04-24 09:00:00,4.547168122363955
2025-04-24 10:00:00,4.546587228661827
2025-04-24 11:00:00,4.547221106819382
2025-04-24 12:00:00,4.548593485379012
2025-04-24 13:00:00,4.5489627317133206
2025-04-24 14:00:00,4.549173215164946
2025-04-24 15:00:00,4.549015621170131
2025-04-24 16:00:00,4.548699300558075
2025-04-24 17:00:00,4.548277031187382
2025-04-24 18:00:00,4.549528503787778
2025-04-24 19:00:00,4.548487659001912
2025-04-25 04:00:00,4.549858301662691
